ID,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
269,5.82,5,5,1,Astapor,3/6/2014,iPhone,31/1/2014,0,0,TRUE,100,0
270,3.84,5,5,1.09,King's Landing,22/6/2014,iPhone,18/1/2014,12.5,3,FALSE,50,0
271,2.32,5,,1,Astapor,30/1/2014,Android,30/1/2014,0,1,TRUE,100,1
272,2.37,5,,1,King's Landing,29/6/2014,iPhone,27/1/2014,0,0,TRUE,0,0
273,1.17,5,5,1,Winterfell,1/6/2014,iPhone,1/5/2014,0,1,FALSE,100,0
274,6,,2,4,Astapor,2/9/2014,iPhone,25/1/2014,100,1,FALSE,0,0
275,4.14,5,4.6,1.1,Winterfell,24/5/2014,Android,31/1/2014,15.4,5,TRUE,69.2,1
276,3.23,5,5,1,Astapor,28/3/2014,Android,1/3/2014,0,0,TRUE,100,1
277,1.82,,,1,Winterfell,26/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
278,3.29,4.8,5,1,Astapor,6/8/2014,iPhone,30/1/2014,0,0,FALSE,0,0
279,13.12,5,,1,Winterfell,2/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
280,2.51,4.3,4.5,1.21,King's Landing,29/6/2014,iPhone,19/1/2014,42.9,2,TRUE,14.3,0
281,0.63,5,,1,Astapor,5/9/2014,iPhone,21/1/2014,0,0,TRUE,100,0
282,1.83,5,3.8,1.19,King's Landing,5/10/2014,iPhone,18/1/2014,17.6,3,FALSE,76.5,0
283,1.88,5,4.8,1.08,Astapor,2/10/2014,iPhone,21/1/2014,16.7,6,FALSE,33.3,0
284,3.34,4.5,4,1.13,Astapor,13/1/2014,iPhone,1/10/2014,25,4,FALSE,25,1
285,7.81,4.8,4.9,1.12,Astapor,18/6/2014,iPhone,15/1/2014,14.8,1,TRUE,44.4,0
286,3.57,5,,1,Astapor,16/3/2014,iPhone,27/1/2014,0,0,FALSE,0,1
287,1.34,5,,1,Winterfell,4/1/2014,Android,1/3/2014,0,0,TRUE,100,1
288,3.3,4.7,3.7,1,Astapor,6/9/2014,iPhone,30/1/2014,0,7,TRUE,78.6,0
289,6.71,5,,1,Astapor,3/10/2014,Android,17/1/2014,0,0,FALSE,0,0
290,2.41,4.9,4.9,1.22,Astapor,21/6/2014,iPhone,16/1/2014,27.3,5,FALSE,63.6,0
291,8.08,5,5,1,Astapor,13/1/2014,iPhone,13/1/2014,0,1,FALSE,100,1
292,2.43,5,4.2,1.29,King's Landing,23/6/2014,iPhone,1/7/2014,14.3,0,FALSE,71.4,0
293,0.59,5,5,1,Astapor,5/10/2014,iPhone,30/1/2014,0,0,TRUE,100,0
294,14.51,5,,1,Winterfell,1/12/2014,iPhone,1/8/2014,0,1,TRUE,0,0
295,5.21,5,5,1,King's Landing,20/1/2014,Android,19/1/2014,0,1,TRUE,0,1
296,2.96,5,5,1,Winterfell,31/5/2014,iPhone,1/10/2014,0,2,FALSE,33.3,1
297,5.93,5,5,1,King's Landing,7/1/2014,iPhone,16/1/2014,0,1,FALSE,100,1
298,10.43,5,5,1.25,Astapor,1/1/2014,Android,1/1/2014,100,1,FALSE,100,1
299,1.85,4.6,5,1,Winterfell,28/6/2014,Android,1/2/2014,0,9,FALSE,88.3,0
300,3.03,4.6,5,1.23,Winterfell,30/6/2014,iPhone,21/1/2014,20.9,9,TRUE,56.7,0
301,4.65,5,5,1,Winterfell,25/5/2014,iPhone,1/1/2014,0,0,FALSE,33.3,1
302,2.82,4.8,4.3,1,Winterfell,18/2/2014,Android,30/1/2014,0,6,FALSE,66.7,1
303,2.05,4.7,5,1,Winterfell,5/11/2014,iPhone,15/1/2014,0,0,FALSE,33.3,0
304,19.81,5,5,2,Winterfell,19/3/2014,Android,13/1/2014,50,0,TRUE,100,1
305,7.5,4.8,4,1.01,King's Landing,7/1/2014,iPhone,16/1/2014,1.7,8,TRUE,70.9,1
306,1.64,5,5,1,King's Landing,19/1/2014,Android,18/1/2014,0,1,TRUE,0,1
307,3.18,4.9,4.6,1,Winterfell,22/6/2014,iPhone,26/1/2014,0,2,TRUE,57.1,0
308,4.56,4.5,2,1,Winterfell,18/6/2014,iPhone,29/1/2014,0,1,FALSE,50,0
309,8.07,3,,1,King's Landing,23/5/2014,iPhone,1/5/2014,0,0,FALSE,100,1
310,1.84,5,4,1,Winterfell,19/1/2014,iPhone,1/10/2014,0,4,TRUE,0,1
311,4.07,2.5,5,1,Winterfell,21/2/2014,Android,16/1/2014,0,1,FALSE,100,1
312,2.48,4.9,4.8,1.06,King's Landing,30/6/2014,Android,26/1/2014,11.7,15,TRUE,60,0
313,2.34,4.9,4.9,1,King's Landing,7/1/2014,Android,1/11/2014,0,0,TRUE,23.1,1
314,1.89,4.6,4.8,1,Winterfell,22/1/2014,iPhone,21/1/2014,0,5,TRUE,100,1
315,11.86,4,,1,Winterfell,15/6/2014,iPhone,25/1/2014,0,0,FALSE,0,0
316,3.83,5,5,1.04,Astapor,26/4/2014,Android,26/1/2014,16.7,4,FALSE,66.7,1
317,14.59,5,5,1,Astapor,1/12/2014,iPhone,1/11/2014,0,1,FALSE,0,0
318,1.43,5,5,1,King's Landing,6/4/2014,Android,30/1/2014,0,0,FALSE,100,1
319,6.46,5,5,1,King's Landing,21/6/2014,iPhone,29/1/2014,0,1,FALSE,33.3,0
320,31.01,5,5,1,Astapor,1/9/2014,,1/8/2014,0,1,FALSE,100,0
321,5.21,5,5,1,Astapor,28/1/2014,iPhone,17/1/2014,0,2,FALSE,100,1
322,14.79,5,5,1,Astapor,4/2/2014,Android,18/1/2014,0,0,FALSE,100,1
323,3.84,4.9,4.5,1,Astapor,25/5/2014,Android,16/1/2014,0,2,FALSE,50,1
324,7.34,5,3.3,1,Astapor,14/4/2014,iPhone,20/1/2014,0,0,FALSE,25,1
325,3.13,5,4.3,1,Winterfell,4/2/2014,iPhone,13/1/2014,0,0,TRUE,100,1
326,1.58,5,,1,Winterfell,26/3/2014,iPhone,18/1/2014,0,1,FALSE,50,1
327,4.42,5,5,1,Winterfell,19/1/2014,iPhone,18/1/2014,0,1,FALSE,0,1
328,5.73,5,4.8,1,King's Landing,22/6/2014,iPhone,24/1/2014,0,1,FALSE,60,0
329,7.85,5,,1,Astapor,23/5/2014,Android,25/1/2014,0,0,FALSE,100,1
330,2.88,4.9,4.9,1.03,King's Landing,25/6/2014,iPhone,1/9/2014,13,2,FALSE,65.2,0
331,6.75,5,5,1,Astapor,23/3/2014,iPhone,1/10/2014,0,1,TRUE,0,1
332,6.25,5,5,1,Astapor,19/1/2014,iPhone,18/1/2014,0,1,TRUE,0,1
333,2.51,4.9,4.5,1.05,King's Landing,30/6/2014,iPhone,1/7/2014,8.6,8,TRUE,93.1,0
334,5.54,5,,1,Astapor,25/1/2014,iPhone,25/1/2014,0,1,TRUE,0,1
335,10.1,5,5,1,Astapor,17/1/2014,Android,1/1/2014,0,4,TRUE,50,1
336,7.04,5,4,1.13,Winterfell,27/5/2014,iPhone,1/6/2014,25,1,FALSE,100,1
337,3.23,5,5,1,King's Landing,22/6/2014,Android,20/1/2014,0,0,TRUE,40,0
338,3.95,5,5,1,Astapor,24/6/2014,iPhone,1/8/2014,0,1,FALSE,100,0
339,2.48,4.8,4.9,1.1,King's Landing,29/6/2014,iPhone,1/9/2014,8.6,4,TRUE,62.9,0
340,1.76,4.8,3.7,1.1,Winterfell,29/6/2014,iPhone,19/1/2014,8.3,4,TRUE,66.7,0
341,2.41,5,5,1,Astapor,4/11/2014,iPhone,1/12/2014,0,1,TRUE,50,0
342,1.37,5,5,1,Winterfell,22/1/2014,Android,1/12/2014,0,1,FALSE,100,1
343,1.55,5,3,1,Astapor,25/5/2014,iPhone,1/1/2014,0,1,TRUE,25,1
344,2.56,5,,1,Winterfell,24/3/2014,iPhone,1/11/2014,0,1,FALSE,0,1
345,1.64,4.9,5,1.02,King's Landing,16/6/2014,iPhone,13/1/2014,9.1,5,TRUE,81.8,0
346,4.95,4.7,5,1,Astapor,4/4/2014,iPhone,1/12/2014,0,0,FALSE,100,1
347,4.63,5,3.5,1,Winterfell,1/5/2014,Android,1/4/2014,0,2,FALSE,0,1
348,18.86,5,5,1,Winterfell,21/5/2014,iPhone,23/1/2014,0,0,FALSE,100,1
349,6.03,5,3.3,1,Winterfell,22/6/2014,,1/6/2014,0,1,TRUE,33.3,0
350,2,4.8,5,1,King's Landing,7/1/2014,iPhone,25/1/2014,0,4,FALSE,64,1
351,0.84,5,4.7,1,Astapor,1/12/2014,Android,1/8/2014,0,4,FALSE,50,0
352,7.09,5,4,1,Astapor,19/1/2014,iPhone,18/1/2014,0,2,TRUE,0,1
353,1.73,5,,1,Winterfell,27/1/2014,Android,22/1/2014,0,1,FALSE,0,1
354,2.85,5,5,2,Winterfell,26/5/2014,Android,1/9/2014,100,0,FALSE,0,1
355,1.22,5,,1.25,King's Landing,6/7/2014,Android,20/1/2014,50,0,FALSE,0,0
356,0,5,4,1,Winterfell,16/1/2014,Android,15/1/2014,0,1,FALSE,100,1
357,3.96,4.7,4.6,1,Astapor,17/6/2014,iPhone,1/3/2014,0,1,TRUE,85.7,0
358,1.71,4.8,5,1.03,Astapor,27/6/2014,iPhone,1/1/2014,12.5,0,TRUE,62.5,0
359,8.17,4.8,3.8,1,Winterfell,18/6/2014,Android,1/11/2014,0,1,FALSE,80,0
360,5.55,5,5,1.33,King's Landing,17/5/2014,iPhone,23/1/2014,33.3,0,TRUE,33.3,1
361,3.29,4.8,5,1,Astapor,25/5/2014,Android,22/1/2014,0,1,FALSE,50,1
362,8.11,5,,1,Astapor,19/1/2014,iPhone,18/1/2014,0,1,TRUE,0,1
363,5.96,4.8,4.9,1,Winterfell,21/6/2014,iPhone,26/1/2014,0,0,FALSE,75,0
364,6.79,5,5,1,King's Landing,1/5/2014,iPhone,1/3/2014,0,1,FALSE,0,1
365,2.05,5,4.9,1,Winterfell,6/11/2014,iPhone,15/1/2014,0,0,FALSE,28.6,0
366,4.11,4.9,4.9,1.02,Astapor,21/6/2014,iPhone,23/1/2014,10,6,FALSE,50,0
367,6.07,4.7,4.8,1.08,King's Landing,5/5/2014,Android,1/7/2014,11.1,22,TRUE,88.9,1
368,5.64,5,5,1,King's Landing,20/3/2014,Android,13/1/2014,0,0,FALSE,100,1
369,4.69,5,5,1,Astapor,20/6/2014,iPhone,22/1/2014,0,1,FALSE,100,0
370,18.29,5,,1,Winterfell,25/3/2014,Android,20/1/2014,0,0,TRUE,100,1
371,4.1,5,5,1,King's Landing,25/1/2014,Android,19/1/2014,0,3,FALSE,33.3,1
372,2.93,5,,1,Winterfell,15/2/2014,iPhone,1/8/2014,0,0,FALSE,0,1
373,7.8,5,5,1,Astapor,16/5/2014,iPhone,19/1/2014,0,1,TRUE,100,1
374,2.7,5,4,1,Winterfell,2/6/2014,Android,24/1/2014,0,3,FALSE,66.7,0
375,2.17,4.9,4.8,1,Winterfell,31/5/2014,iPhone,1/6/2014,0,5,FALSE,61.5,1
376,3.12,4.9,4.5,1,Winterfell,18/5/2014,iPhone,30/1/2014,0,6,FALSE,60,1
377,5.38,4,,1,Winterfell,2/8/2014,Android,28/1/2014,0,1,FALSE,0,0
378,8.41,4.8,4,1.09,King's Landing,22/6/2014,iPhone,24/1/2014,9.1,5,TRUE,45.5,0
379,6.16,5,5,1,Winterfell,20/6/2014,iPhone,1/3/2014,0,1,FALSE,100,0
380,9.5,4.7,5,1,Astapor,27/4/2014,Android,15/1/2014,0,0,FALSE,33.3,1
381,1.41,5,,1,Winterfell,19/3/2014,iPhone,1/11/2014,0,0,FALSE,100,1
382,14.18,5,5,1,Astapor,25/1/2014,Android,23/1/2014,0,2,FALSE,50,1
383,16.88,5,,1,King's Landing,18/6/2014,Android,27/1/2014,0,0,TRUE,100,0
384,8.53,5,5,1.07,Astapor,6/1/2014,iPhone,24/1/2014,14.3,0,FALSE,57.1,1
385,7.05,5,5,1.19,King's Landing,29/6/2014,iPhone,18/1/2014,25,2,FALSE,12.5,0
386,2.67,5,4,1,Astapor,16/1/2014,iPhone,1/11/2014,0,3,FALSE,66.7,1
387,8.44,5,5,1,King's Landing,22/5/2014,Android,1/1/2014,0,0,FALSE,100,1
388,1.77,5,5,1,King's Landing,30/6/2014,Android,1/2/2014,0,0,FALSE,100,0
389,3.08,4.8,4.9,1.02,King's Landing,7/1/2014,,26/1/2014,3,5,FALSE,66.7,1
390,3.5,4.7,5,1,Winterfell,25/6/2014,iPhone,1/1/2014,0,0,FALSE,57.1,0
391,4.67,4.2,4.9,1.18,Winterfell,3/7/2014,Android,1/5/2014,7.1,7,FALSE,7.1,0
392,0.79,5,4,1,Astapor,1/10/2014,Android,1/9/2014,0,5,TRUE,100,0
393,3.17,4.7,4.8,1,Astapor,30/6/2014,Android,15/1/2014,0,13,TRUE,100,0
394,1.42,5,5,1,Astapor,13/6/2014,iPhone,1/10/2014,0,0,TRUE,100,0
395,1.88,5,5,1,King's Landing,21/2/2014,iPhone,27/1/2014,0,2,FALSE,100,1
396,6.28,4.9,4.7,1,Astapor,30/6/2014,iPhone,14/1/2014,0,4,TRUE,79.2,0
397,4.29,5,5,1,Astapor,26/1/2014,iPhone,25/1/2014,0,1,TRUE,0,1
398,8.88,4.7,3.5,1,Winterfell,16/4/2014,Android,26/1/2014,0,1,TRUE,66.7,1
399,5.33,4.7,4.5,1,Winterfell,1/2/2014,Android,1/2/2014,0,3,FALSE,100,1
400,9.2,4.8,4.6,1,Astapor,20/4/2014,iPhone,22/1/2014,0,0,TRUE,60,1
401,3.99,4.9,4.4,1.06,Astapor,28/6/2014,iPhone,1/4/2014,11.1,0,FALSE,66.7,0
402,14.26,5,,1,King's Landing,23/6/2014,iPhone,14/1/2014,0,0,TRUE,100,0
403,2.76,4.7,4.8,1.04,Winterfell,22/6/2014,iPhone,20/1/2014,6.5,3,FALSE,54.8,0
404,4.62,4.7,4,1,Winterfell,6/6/2014,iPhone,28/1/2014,0,5,TRUE,50,0
405,3.66,4.8,5,1.1,Astapor,2/8/2014,Android,1/11/2014,40,5,FALSE,40,0
406,5.77,4.9,4.7,1.07,King's Landing,6/4/2014,iPhone,14/1/2014,15.4,13,TRUE,76.9,1
407,4.05,5,5,1.35,Winterfell,29/6/2014,iPhone,20/1/2014,20,2,FALSE,80,0
408,1.51,4.7,4.4,1,Winterfell,22/6/2014,iPhone,1/10/2014,0,5,FALSE,31,0
409,1.88,5,5,1,King's Landing,6/9/2014,iPhone,1/6/2014,0,0,FALSE,33.3,0
410,1.43,4.3,4.5,1,Winterfell,26/6/2014,iPhone,1/5/2014,0,4,FALSE,92.9,0
411,1.91,4.9,5,1.3,Winterfell,29/6/2014,iPhone,17/1/2014,21.1,5,TRUE,56.1,0
412,3.6,4.8,4.9,1.18,Astapor,28/6/2014,iPhone,1/1/2014,20,7,TRUE,46.7,0
413,4.51,4.7,5,1,Winterfell,26/5/2014,iPhone,25/1/2014,0,0,FALSE,16.7,1
414,14.99,5,4,1,Astapor,1/5/2014,iPhone,1/4/2014,0,1,FALSE,0,1
415,2.41,5,5,1,Astapor,1/5/2014,iPhone,1/5/2014,0,2,FALSE,0,1
416,0.8,4,3,1,Winterfell,1/11/2014,iPhone,1/3/2014,0,1,FALSE,100,0
417,2.44,5,5,1.5,Winterfell,5/4/2014,iPhone,1/9/2014,50,0,FALSE,0,1
418,2.26,5,4.3,1,Astapor,15/1/2014,Android,1/9/2014,0,3,FALSE,66.7,1
419,1.29,5,5,1,Astapor,1/5/2014,Android,1/4/2014,0,3,TRUE,0,1
420,1.76,4.8,4,1.19,Winterfell,13/6/2014,iPhone,28/1/2014,50,3,FALSE,50,0
421,14.3,5,,1,Winterfell,18/1/2014,iPhone,17/1/2014,0,1,FALSE,100,1
422,1.24,5,5,1,Astapor,20/2/2014,Android,13/1/2014,0,0,FALSE,100,1
423,4.17,5,,1,Astapor,6/11/2014,iPhone,1/10/2014,0,2,FALSE,100,0
424,3.39,4.8,4.3,1.25,King's Landing,6/4/2014,iPhone,1/3/2014,25,8,FALSE,66.7,1
425,3.98,5,,1,Astapor,31/1/2014,iPhone,31/1/2014,0,1,TRUE,100,1
426,8.43,5,5,1.5,Winterfell,27/1/2014,Android,1/9/2014,100,1,FALSE,0,1
427,5.42,5,5,1,Winterfell,15/2/2014,Android,1/11/2014,0,0,FALSE,100,1
428,3.31,4.9,5,1.04,Winterfell,6/12/2014,iPhone,17/1/2014,7.7,1,FALSE,61.5,0
429,6.67,4.9,4.3,1.04,Astapor,4/6/2014,Android,25/1/2014,14.3,2,TRUE,57.1,0
430,1.13,4.4,5,1,Winterfell,4/2/2014,iPhone,27/1/2014,0,8,FALSE,100,1
431,4.25,4.6,5,1.45,Winterfell,16/3/2014,iPhone,1/11/2014,40,1,TRUE,0,1
432,14.24,5,5,1,Astapor,31/1/2014,iPhone,25/1/2014,0,2,FALSE,100,1
433,7.96,5,5,1,King's Landing,13/1/2014,Android,1/11/2014,0,2,FALSE,0,1
434,5.09,4.4,4.8,1.13,King's Landing,25/6/2014,,23/1/2014,14.3,3,FALSE,85.7,0
435,5.28,4.6,4.1,1.33,Winterfell,16/6/2014,iPhone,1/4/2014,33.3,2,FALSE,55.6,0
436,3.22,4,3.5,1,Winterfell,17/1/2014,iPhone,15/1/2014,0,5,TRUE,100,1
437,3.4,4.8,4.6,1.07,Winterfell,28/2/2014,iPhone,28/1/2014,11.1,17,FALSE,94.4,1
438,14.18,5,2,1,King's Landing,30/3/2014,iPhone,1/7/2014,0,1,TRUE,50,1
439,2.02,5,5,1,Astapor,4/9/2014,iPhone,18/1/2014,0,0,FALSE,100,0
440,2.98,5,5,1,King's Landing,15/6/2014,iPhone,1/11/2014,0,2,TRUE,0,0
441,8.36,5,5,1,King's Landing,27/6/2014,Android,15/1/2014,0,2,FALSE,100,0
442,4.88,4.9,4.9,1.07,King's Landing,29/6/2014,iPhone,30/1/2014,8.1,7,FALSE,91.9,0
443,8.18,2.5,3,1,Winterfell,4/3/2014,iPhone,1/2/2014,0,0,TRUE,100,1
444,3.58,4.8,5,1,Winterfell,27/6/2014,Android,1/8/2014,0,7,TRUE,60,0
445,17.93,5,5,1,Winterfell,16/6/2014,iPhone,30/1/2014,0,0,TRUE,100,0
446,6.73,5,,1,Winterfell,28/2/2014,iPhone,15/1/2014,0,1,TRUE,100,1
447,4.64,5,5,1,King's Landing,21/3/2014,Android,31/1/2014,0,0,FALSE,100,1
448,1.66,5,5,2.75,Astapor,19/3/2014,Android,27/1/2014,100,0,FALSE,100,1
449,1.58,5,5,1,King's Landing,17/6/2014,iPhone,1/4/2014,0,1,TRUE,100,0
450,3.21,5,4.8,1,Winterfell,4/12/2014,Android,30/1/2014,0,2,FALSE,100,0
451,6.78,5,,1,Astapor,26/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
452,5.58,5,4.5,1,Astapor,17/6/2014,Android,1/2/2014,0,2,TRUE,85.7,0
453,2.91,5,5,1,Astapor,3/6/2014,Android,16/1/2014,0,0,FALSE,100,0
454,2.15,4.8,4.9,1.08,King's Landing,29/6/2014,iPhone,25/1/2014,10.1,20,TRUE,52.2,0
455,0.84,5,5,1,Astapor,24/5/2014,Android,1/1/2014,0,0,FALSE,100,1
456,13.15,4.9,4.8,1.07,King's Landing,24/6/2014,iPhone,18/1/2014,15.8,4,FALSE,84.2,0
457,3.46,5,3.5,1.04,Astapor,5/10/2014,Android,31/1/2014,16.7,2,FALSE,100,0
458,5.93,5,5,1,Winterfell,19/6/2014,iPhone,30/1/2014,0,0,FALSE,75,0
459,11.36,4.5,4,1,Winterfell,4/7/2014,iPhone,30/1/2014,0,0,FALSE,100,0
460,1.44,5,,1,Astapor,22/6/2014,Android,26/1/2014,0,0,FALSE,0,0
461,3.45,5,4,2.63,Astapor,26/1/2014,iPhone,24/1/2014,100,2,FALSE,50,1
462,6.15,5,5,1,Astapor,4/5/2014,iPhone,20/1/2014,0,1,FALSE,50,1
463,8.62,5,,1,Winterfell,1/12/2014,Android,1/12/2014,0,1,TRUE,0,0
464,6.46,5,5,1,Astapor,1/5/2014,iPhone,1/4/2014,0,2,TRUE,0,1
465,9.92,5,5,1,Astapor,22/2/2014,iPhone,18/1/2014,0,0,TRUE,100,1
466,6.93,4.7,4.5,1,Winterfell,3/12/2014,iPhone,29/1/2014,0,3,TRUE,44.4,0
467,1.96,5,4.7,1.05,King's Landing,20/6/2014,iPhone,14/1/2014,12.5,0,TRUE,62.5,0
468,4.19,4.3,5,1.04,Astapor,29/6/2014,iPhone,27/1/2014,16.7,0,TRUE,33.3,0
469,14.24,5,,1,Winterfell,4/9/2014,iPhone,14/1/2014,0,0,TRUE,100,0
470,13.12,4.3,4.5,1,Winterfell,19/3/2014,Android,18/1/2014,0,2,FALSE,75,1
471,2.05,5,5,1,Astapor,26/1/2014,iPhone,26/1/2014,0,1,FALSE,0,1
472,3.5,3.8,4.8,1.06,Astapor,28/1/2014,iPhone,23/1/2014,25,4,FALSE,100,1
473,13.92,5,5,1,Winterfell,19/1/2014,Android,16/1/2014,0,1,FALSE,0,1
474,9.01,5,1,1,Winterfell,2/8/2014,Android,31/1/2014,0,1,FALSE,0,0
475,1.12,5,5,1,Astapor,25/5/2014,iPhone,1/8/2014,0,0,FALSE,0,1
476,12.36,3,,1,Astapor,28/5/2014,iPhone,17/1/2014,0,0,TRUE,100,1
477,7.24,4.5,4,1,Winterfell,14/6/2014,iPhone,1/11/2014,0,0,FALSE,0,0
478,13.9,5,5,1,Astapor,28/2/2014,Android,26/1/2014,0,1,FALSE,100,1
479,0,5,5,1,Winterfell,25/1/2014,iPhone,24/1/2014,0,1,FALSE,0,1
480,4.14,4.7,4.5,1.01,Winterfell,27/6/2014,iPhone,1/5/2014,2.4,2,FALSE,71.1,0
481,4.72,5,4.3,1,Astapor,3/6/2014,iPhone,13/1/2014,0,2,TRUE,66.7,0
482,10.14,5,5,1,Winterfell,6/9/2014,iPhone,16/1/2014,0,1,FALSE,33.3,0
483,3.12,4.8,5,1,Winterfell,15/6/2014,iPhone,15/1/2014,0,7,TRUE,61.9,0
484,16.96,5,5,1,King's Landing,22/6/2014,iPhone,19/1/2014,0,0,FALSE,0,0
485,2.73,5,,1,Astapor,16/3/2014,iPhone,19/1/2014,0,1,FALSE,0,1
486,3.63,4.9,5,1.23,King's Landing,29/6/2014,iPhone,25/1/2014,36.6,3,TRUE,56.1,0
487,1.21,5,5,1.05,Astapor,16/1/2014,iPhone,1/11/2014,10,10,TRUE,70,1
488,8.82,4.4,4.7,1,Winterfell,18/4/2014,iPhone,1/9/2014,0,3,FALSE,66.7,1
489,4.08,4.7,4.9,1,Astapor,25/6/2014,iPhone,19/1/2014,0,7,FALSE,70.6,0
490,7.1,5,,1,Winterfell,2/8/2014,Android,19/1/2014,0,1,FALSE,0,0
491,1.34,3.5,5,1,King's Landing,6/6/2014,iPhone,1/10/2014,0,0,TRUE,60,0
492,4.43,4.7,4.7,1.21,Winterfell,3/9/2014,Android,18/1/2014,15.4,6,TRUE,23.1,0
493,2.34,5,5,1.04,Astapor,16/3/2014,iPhone,1/1/2014,14.3,0,FALSE,57.1,1
494,2.59,4.9,5,1.03,Astapor,6/10/2014,,24/1/2014,10.5,1,FALSE,94.7,0
495,3.09,4.8,5,1.07,King's Landing,19/5/2014,iPhone,22/1/2014,16.7,1,FALSE,66.7,1
496,4.03,4.2,4,1.46,Astapor,21/6/2014,iPhone,25/1/2014,33.3,1,FALSE,50,0
497,2.64,4.3,4.4,2.07,Winterfell,6/10/2014,iPhone,25/1/2014,71.4,6,TRUE,57.1,0
498,2.22,4.6,5,1.27,Astapor,29/6/2014,iPhone,19/1/2014,21.4,4,FALSE,21.4,0
499,1.91,5,5,1,Winterfell,20/4/2014,iPhone,24/1/2014,0,1,FALSE,50,1
500,13.75,5,5,1,King's Landing,22/1/2014,iPhone,14/1/2014,0,2,FALSE,100,1
501,3.05,4.9,5,1,King's Landing,16/6/2014,iPhone,24/1/2014,0,0,FALSE,85.7,0
502,3.14,5,,1,Winterfell,17/5/2014,Android,18/1/2014,0,1,FALSE,50,1
503,6.01,5,4.7,1,Astapor,4/2/2014,iPhone,24/1/2014,0,0,FALSE,100,1
504,3.3,5,4.2,1,Winterfell,18/5/2014,iPhone,1/11/2014,0,2,FALSE,37.5,1
505,4.93,5,5,1.15,Astapor,5/3/2014,Android,23/1/2014,20,2,FALSE,80,1
506,3.7,4.5,3.5,1.02,Winterfell,14/6/2014,iPhone,26/1/2014,3.7,3,FALSE,92.6,0
507,1.57,5,5,1.25,Winterfell,1/10/2014,iPhone,1/9/2014,50,2,FALSE,100,0
508,2.39,5,3.5,1,Astapor,18/1/2014,Android,14/1/2014,0,5,FALSE,100,1
509,11.61,4,4,1,Winterfell,4/5/2014,iPhone,25/1/2014,0,1,FALSE,0,1
510,1.63,4,4,1,Winterfell,16/1/2014,iPhone,13/1/2014,0,7,TRUE,100,1
511,5.28,4.8,4.3,1,Astapor,24/3/2014,Android,1/5/2014,0,5,TRUE,50,1
512,5.74,5,4.5,1,Winterfell,26/6/2014,iPhone,1/6/2014,0,2,FALSE,87.5,0
513,3.51,5,,1,Winterfell,21/5/2014,iPhone,28/1/2014,0,0,FALSE,66.7,1
514,4.95,4.8,5,1,Winterfell,20/6/2014,iPhone,31/1/2014,0,1,FALSE,100,0
515,4.95,5,5,1.25,King's Landing,23/2/2014,Android,17/1/2014,25,3,FALSE,25,1
516,2.57,5,,1,Winterfell,20/6/2014,Android,16/1/2014,0,0,TRUE,100,0
517,2.91,4.9,5,1,King's Landing,27/6/2014,Android,18/1/2014,0,2,TRUE,55.6,0
518,0.93,5,5,1,Astapor,2/12/2014,iPhone,14/1/2014,0,1,FALSE,100,0
519,2.7,5,,1,Winterfell,1/9/2014,iPhone,1/8/2014,0,1,FALSE,100,0
520,6.67,5,5,1,King's Landing,20/6/2014,iPhone,16/1/2014,0,0,TRUE,92.9,0
521,25.29,5,4.5,1,King's Landing,30/1/2014,iPhone,29/1/2014,0,2,FALSE,100,1
522,3.23,5,,1.5,Winterfell,19/1/2014,Android,18/1/2014,100,1,FALSE,0,1
523,2.71,5,5,1,King's Landing,19/5/2014,iPhone,1/6/2014,0,1,FALSE,100,1
524,1.86,5,4,1,Astapor,5/5/2014,Android,1/7/2014,0,0,TRUE,100,1
525,3.07,5,5,1,Astapor,1/9/2014,Android,1/6/2014,0,2,TRUE,100,0
526,2.4,5,5,1,King's Landing,1/2/2014,iPhone,1/1/2014,0,1,FALSE,100,1
527,3.18,5,,3,Astapor,26/1/2014,iPhone,25/1/2014,100,1,FALSE,0,1
528,2.38,5,,1,Astapor,30/3/2014,iPhone,21/1/2014,0,0,TRUE,0,1
529,2.61,5,5,1,Astapor,16/4/2014,iPhone,1/11/2014,0,0,FALSE,100,1
530,2.63,4.8,5,1.06,Winterfell,21/6/2014,iPhone,1/11/2014,7.7,4,TRUE,7.7,0
531,2.27,5,4,1,King's Landing,25/6/2014,iPhone,29/1/2014,0,0,TRUE,100,0
532,7.21,4.5,5,1.06,King's Landing,27/6/2014,,1/11/2014,7.7,0,TRUE,51.3,0
533,5.09,5,5,1,Winterfell,15/6/2014,Android,1/11/2014,0,0,TRUE,60,0
534,129.89,5,,1,King's Landing,3/9/2014,,1/4/2014,0,0,FALSE,0,0
535,2.25,5,4,1,Winterfell,29/1/2014,iPhone,22/1/2014,0,2,FALSE,100,1
536,1.41,,5,1,Winterfell,2/8/2014,Android,18/1/2014,0,1,FALSE,100,0
537,21.07,5,4.5,1,Winterfell,29/6/2014,Android,27/1/2014,0,0,FALSE,66.7,0
538,5.66,3,5,1,Astapor,4/12/2014,iPhone,21/1/2014,0,1,TRUE,50,0
